BusVoltage_0,BusVoltage_1,BusVoltage_10,BusVoltage_11,BusVoltage_12,BusVoltage_13,BusVoltage_14,BusVoltage_2,BusVoltage_3,BusVoltage_4,BusVoltage_5,BusVoltage_6,BusVoltage_7,BusVoltage_8,BusVoltage_9,LineLoading_0,LineLoading_1,LineLoading_10,LineLoading_11,LineLoading_12,LineLoading_13,LineLoading_14,LineLoading_2,LineLoading_3,LineLoading_4,LineLoading_5,LineLoading_6,LineLoading_7,LineLoading_8,LineLoading_9,SwitchClosed_0,SwitchClosed_1,SwitchClosed_2,SwitchClosed_3,SwitchClosed_4,SwitchClosed_5,SwitchClosed_6,SwitchClosed_7,BusCycles_1,BusCycles_2,BusCycles_3,BusCycles_4,BusCycles_5,BusCycles_6,BusCycles_7,BusCycles_8,BusCycles_9,BusCycles_10,BusCycles_11,BusCycles_12,BusCycles_13,BusCycles_14,BusCycles_0,NumCycles,PercNodesInCycles,MeanCycleLength,MaxCycleLength,MinCycleLength,Load,Generation,SeqNumber,run
1.03,0.9923218485951957,0.9804829382994591,0.9803366931681177,0.9975760169850889,0.9934389390438115,0.9910619347379309,0.9874135277337973,0.9793990260601102,0.9776095451506674,0.9762885063633098,0.975200807055476,0.9885002739013222,0.9819381700076066,0.9815597566218361,73.5258439418687,76.40519607748463,16.02892816947845,15.042316942117356,0.17703797355898507,0.3633566796990642,0.07446106516371252,68.5368475980413,56.44764985379675,15.314873091329423,128.26270474635612,28.40684286528686,30.773438936543762,9.708880464202442,121.9335850947072,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.21,2.16,0,0
1.03,0.9923232595033168,0.9804912944816139,0.9803450726498324,0.9975773775544972,0.9934408782321406,0.9910642068674359,0.9874172883213874,0.979406610451362,0.9776173568511087,0.9762964744949797,0.9752089562317521,0.9885083609860681,0.981946284057774,0.981567967518373,73.53901465493182,76.4178771202392,16.02676425146228,15.040275697668537,0.1770394529438625,0.3633597855166551,0.07446123587745468,68.52574867935569,56.43924829453305,15.31156096192352,128.26214109698589,28.407442017720374,30.76797824902236,9.706842459375089,121.94540534736404,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.21,2.16,1,0
1.03,0.9923246726143884,0.9804996677346994,0.9803534692540302,0.9975787411812759,0.9934428220355126,0.9910664845057747,0.9874210560752807,0.979414210139614,0.9776251842944714,0.9763044586805808,0.9752171218278021,0.9885164645507087,0.9819544146289985,0.9815761951651314,73.5522215760653,76.430593198137,16.024594681225903,15.038229136305393,0.1770409353170021,0.36336289767869545,0.07446140699954115,68.51462812168867,56.43083010544383,15.308242288609062,128.26157656597792,28.408045698274936,30.762505624543117,9.704800004369051,121.95725327768692,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.21,2.16,2,0
1.03,0.9923260871834126,0.9805080493656104,0.9803618742578399,0.9975801055905743,0.9934447669081224,0.9910687633810862,0.9874248276479382,0.9794218175396197,0.9776330197220944,0.9763124510338465,0.9752252957978046,0.9885245762434648,0.9819625533644925,0.9815844310525509,73.56544987189278,76.44333002547967,16.02242421204812,15.03618170963746,0.1770424192709747,0.3633660129374894,0.07446157821719424,68.5034943444652,56.42240211208682,15.304919985142412,128.26101129445638,28.408652809820616,30.757027985875517,9.70275571180192,121.96911137968979,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.21,2.16,3,0
1.03,0.9923275039869769,0.980516447167633,0.9803702954805931,0.9975814726966679,0.9934467158061978,0.9910710470451932,0.9874286061237874,0.9794294394938108,0.9776408701393067,0.9763204586784254,0.9752334854121166,0.988532703560086,0.9819707077676011,0.9815926828136972,73.57871273244896,76.45610030678544,16.020248948921438,15.034129767653786,0.17704390598389513,0.3633691342409991,0.07446174979454896,68.4923394325362,56.41395798245227,15.301591373146945,128.2604450959077,28.409264298143867,30.75153929402916,9.700707297119258,121.98099462223905,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.21,2.16,4,0
1.03,0.9923212473900724,0.9804875637918684,0.980339632448138,0.9975828427146302,0.9934486690366818,0.9910733358579774,0.9874167927301404,0.9794092946344329,0.9776209754397391,0.9762977077386479,0.9752027021918831,0.9885142336044144,0.9819475715328466,0.9815678870154575,73.6450319524183,76.52249373511172,16.018068549663706,15.032072987098395,0.1782528472808816,0.3630253081973253,0.07446192175989726,68.48260691957991,56.437829911231326,15.35041004474278,128.26229541041243,28.531454021724826,30.792672507910215,9.747152574048927,122.01550110943579,False,True,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.21,2.16,5,0
1.03,0.9924174856314046,0.9799620022735714,0.9798122350978792,0.9975731027760665,0.9934287108602596,0.991047094403331,0.9876429392560641,0.9798384598234939,0.9785180425592767,0.9776205612475107,0.9776962161851115,0.9867528458279097,0.9814283040535049,0.981046846378954,73.2303893820777,76.09300648493608,16.060287762126325,15.074324412309116,25.969195631971967,0.3630207427160193,0.07373726522836847,54.236571510181456,47.45244200958529,31.748337476386848,102.68208475930597,28.66992605013193,30.84433726595798,9.79664649181929,98.5223473820211,True,False,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.21,2.16,7,0
1.03,0.9923331994176532,0.9805502255655372,0.9804041680984442,0.9975869703200368,0.9934545541738454,0.9910802322889314,0.9874438017507703,0.979460096645547,0.9776724463332501,0.976352667356872,0.9752664261169895,0.9885653938550378,0.9820035069810165,0.9816258737008549,73.63214854180006,76.50755327045185,16.011498898977443,15.02587577504848,0.17704988607089617,0.36338168893880374,0.07446243990666256,68.44746752260184,56.3799900888808,15.288202552206783,128.25816829279418,28.411755204471724,30.729460031668786,9.69246731217672,122.02880364490709,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.21,2.16,8,0
1.03,0.9923269524075978,0.9805214068147171,0.980373569819637,0.9975883501990327,0.9934565218089899,0.9910825381227596,0.9874320164165328,0.9794400104781911,0.9776526122185762,0.9763299782043312,0.9752357059142138,0.9885469866963862,0.9819804336065959,0.9816011414853797,73.69857176301734,76.57404874457978,16.009302223108445,15.02380362679178,0.1782588162009638,0.3630376028072028,0.07446261315177201,68.43764238218559,56.40381026424104,15.337039115813624,128.26001416487588,28.53395129319348,30.770581522156032,9.738936373486746,122.063399765135,False,True,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.21,2.16,9,0
1.03,0.9923493304206753,0.9805921609056567,0.9804407633157315,0.997577247626176,0.993434621196364,0.9910540206256708,0.9874782884005642,0.9795232248310523,0.9777412163784027,0.9764173698097931,0.9753192886924369,0.9886377467234079,0.9820627080163713,0.9816800577730048,73.5667446154597,76.4401850247097,16.05370794076955,15.068118687021991,0.17947731605891806,0.3623946797054309,0.07378492963629238,68.36882435752214,56.405910170764564,15.358292092723849,128.24666170478793,28.773433093679156,30.854034947944548,9.832584352438783,122.07287059772527,False,True,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.21,2.16,10,0
