BusVoltage_0,BusVoltage_1,BusVoltage_10,BusVoltage_11,BusVoltage_12,BusVoltage_13,BusVoltage_14,BusVoltage_2,BusVoltage_3,BusVoltage_4,BusVoltage_5,BusVoltage_6,BusVoltage_7,BusVoltage_8,BusVoltage_9,LineLoading_0,LineLoading_1,LineLoading_10,LineLoading_11,LineLoading_12,LineLoading_13,LineLoading_14,LineLoading_2,LineLoading_3,LineLoading_4,LineLoading_5,LineLoading_6,LineLoading_7,LineLoading_8,LineLoading_9,SwitchClosed_0,SwitchClosed_1,SwitchClosed_2,SwitchClosed_3,SwitchClosed_4,SwitchClosed_5,SwitchClosed_6,SwitchClosed_7,BusCycles_1,BusCycles_2,BusCycles_3,BusCycles_4,BusCycles_5,BusCycles_6,BusCycles_7,BusCycles_8,BusCycles_9,BusCycles_10,BusCycles_11,BusCycles_12,BusCycles_13,BusCycles_14,BusCycles_0,NumCycles,PercNodesInCycles,MeanCycleLength,MaxCycleLength,MinCycleLength,Load,Generation,SeqNumber,run
1.03,0.9970782864538328,0.9591423143134485,0.9590037447825037,1.0023142340207545,0.9987482765057241,0.9966973361706102,0.9841679097069697,0.9634310398621541,0.9622217425827578,0.9613986737505564,0.9616622326021105,0.9618623533120014,0.9608222537992809,0.9601999274332617,88.34272011107802,90.35324290029926,13.82669138119605,12.986727213171289,31.07953944996692,0.3566424660615859,0.07218907829346355,40.27295891941058,29.08635310933989,19.663044984496274,17.51851297410018,36.145276285188984,30.991543842400382,9.112571300397425,37.01741341353196,True,True,True,False,True,False,True,True,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.4,6.0,6,6,1.05,0.81,21,30
1.03,0.999538492375116,0.9720904733017861,0.9719679491609395,1.0040431553080227,1.00069172714443,0.9987638297446327,0.9897794342540646,0.9739458321499783,0.9723338247971824,0.9711272654833908,0.970199219477683,0.9767560721900204,0.9735589309168896,0.9730551741851822,64.12312015075118,66.6924640865702,12.994217775216525,12.206119507863075,0.1761299852086221,0.36025484821438286,0.0750397286134882,63.78439319559456,53.351221661162086,13.377686732780255,62.967454549040895,28.79818860294036,28.50282675044503,8.261197688563188,44.24291353442748,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.99,1.06,0,31
1.03,0.9995397285601607,0.9720977864798752,0.9719752814304965,1.004044077894113,1.0006931166313149,0.998765487870883,0.9897827844475865,0.9739524858292614,0.9723406646690501,0.9711342335817421,0.9702063355519367,0.9767631835512985,0.9735660437620781,0.9730623679727403,64.10811972142263,66.67802558909857,12.99246882152581,12.204471332403596,0.1761312770644509,0.3602575658829484,0.07503985318873928,63.77519202283269,53.34425963511453,13.374938519026314,62.96739744597802,28.79341538297021,28.498255825868828,8.259511999285554,44.2507622531277,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.99,1.06,1,31
1.03,0.9995409661543527,0.9721051094224621,0.9719826234911836,1.004045001641448,1.0006945079478293,0.9987671482113255,0.9897861389382678,0.9739591483514818,0.9723475136380435,0.9711412109515285,0.9702134611008406,0.9767703043978244,0.9735731660921993,0.9730695713586848,64.09310332539316,66.66357197342917,12.990717503389988,12.202820928686913,0.17613257062178045,0.3602602871783414,0.07503997793678699,63.765978347058805,53.337288175999966,13.372186630113825,62.96734031104665,28.788636773406996,28.4936786128098,8.257824003773857,44.258623283885065,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.99,1.06,2,31
1.03,0.9995422051726771,0.9721124416639682,0.9719899748754296,1.004045926398645,1.0006959008669314,0.9987688104955328,0.9897894975797306,0.9739658193181848,0.9723543712958513,0.9711481971791369,0.9702205957025195,0.9767774342833031,0.9735802974623702,0.973076783889094,64.07807213040877,66.64910436425035,12.98896410482104,12.201168563457202,0.17613386583330864,0.3602630119336854,0.0750401028303606,63.75675265484732,53.330307569608294,13.369431219814787,62.96728311900214,28.78385331348825,28.489095560738175,8.256133879302471,44.26649581968257,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.99,1.06,3,31
1.03,0.9995434459282752,0.9721197853844529,0.9719973377697624,1.0040468524990236,1.0006972958721758,0.998770475293818,0.989792861334882,0.9739725007078411,0.9723612396811528,0.971155194343046,0.9702277414814463,0.9767845753230626,0.9735874399894526,0.9730840077050963,64.06302155151492,66.63461834952925,12.987208063785099,12.19951370512304,0.17613516308791274,0.36026574095418984,0.07504022791058872,63.7475119669546,53.323315653724734,13.36667143395298,62.967225831904614,28.779063579287474,28.484505177242838,8.254441053893235,44.274382232747165,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.99,1.06,4,31
1.03,0.9995446885092079,0.972127141437166,0.9720047130297054,1.0040477800977894,1.000698693229314,0.9987721429348115,0.9897962305480053,0.9739791932653267,0.9723681195509637,0.9711622032099332,0.9702348992162588,0.9767917283428106,0.9735945944956749,0.9730912436443072,64.04794979728884,66.62011220652981,12.985448967088024,12.19785596874349,0.17613646251383938,0.36026847455087885,0.07504035320349922,63.73825569116992,53.31631190820564,13.363907052250987,62.967168513122665,28.7742666707002,28.47990686299505,8.252745327018529,44.28228387745105,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.99,1.06,5,31
1.03,0.9995746541311787,0.9715573002640786,0.9714348098085568,1.004048708714164,1.0007000921409757,0.9987738124404705,0.9898700162260299,0.974121613091282,0.9728521655542949,0.9719589288081618,0.9718896168225852,0.975302164761302,0.9730254826619837,0.9725218920425535,63.76422620827638,66.33673167272946,12.98368800089731,12.196196463038989,19.87165619963165,0.36005724292573427,0.07504047864076166,46.325396338620465,36.23420184578608,20.931256402262576,43.36409117968593,28.78769267897095,28.49246463838204,8.256108795626284,35.94615645325571,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.99,1.06,6,31
1.03,0.9996046657098374,0.970955502183445,0.970827606600044,1.0040496393220557,1.0007014941966623,0.9987754857523037,0.9899438270711776,0.9742640259310001,0.9733429046465363,0.9727594155956027,0.9735400371120263,0.9738070560809352,0.9724420843204457,0.9719330666492318,63.48070080486276,66.05352444646503,12.981922861102163,12.194533030065136,39.57578496713927,0.36076446844649945,0.07504060436003909,28.758500943154292,19.242995756259198,28.538042838538175,23.77198112235157,29.092083158829567,28.625412806969447,8.397022592736022,27.836344653096557,True,True,True,False,False,True,True,True,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.4,6.0,6,6,0.99,1.06,7,31
1.03,0.9996059127732984,0.9709628952575611,0.9708350189749166,1.0040505718545898,1.0007028992980178,0.9987771627538112,0.989947211250847,0.9742707499348772,0.9733498155275162,0.9727664552963867,0.9735472255450269,0.9738142445418096,0.9724492745705505,0.9719403388657484,63.46555664093649,66.0389540742884,12.980153666661767,12.1928657820974,39.575741201400476,0.3607670299227823,0.07504073035720915,28.751062511976084,19.23828435904293,28.540860092759058,23.771963644664893,29.0873046950893,28.620801880467194,8.395343004896748,27.83350110836791,True,True,True,False,False,True,True,True,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.4,6.0,6,6,0.99,1.06,8,31
