BusVoltage_0,BusVoltage_1,BusVoltage_10,BusVoltage_11,BusVoltage_12,BusVoltage_13,BusVoltage_14,BusVoltage_2,BusVoltage_3,BusVoltage_4,BusVoltage_5,BusVoltage_6,BusVoltage_7,BusVoltage_8,BusVoltage_9,LineLoading_0,LineLoading_1,LineLoading_10,LineLoading_11,LineLoading_12,LineLoading_13,LineLoading_14,LineLoading_2,LineLoading_3,LineLoading_4,LineLoading_5,LineLoading_6,LineLoading_7,LineLoading_8,LineLoading_9,SwitchClosed_0,SwitchClosed_1,SwitchClosed_2,SwitchClosed_3,SwitchClosed_4,SwitchClosed_5,SwitchClosed_6,SwitchClosed_7,BusCycles_1,BusCycles_2,BusCycles_3,BusCycles_4,BusCycles_5,BusCycles_6,BusCycles_7,BusCycles_8,BusCycles_9,BusCycles_10,BusCycles_11,BusCycles_12,BusCycles_13,BusCycles_14,BusCycles_0,NumCycles,PercNodesInCycles,MeanCycleLength,MaxCycleLength,MinCycleLength,Load,Generation,SeqNumber,run
1.03,1.0018972798429189,0.9803313611192944,0.9802133270427649,1.0057581299231895,1.0026127186513663,1.000802152964902,0.9942578747335404,0.9817454773433801,0.9799243462543362,0.9805575824314501,0.9779237357942087,0.9819039381915315,0.9816731711342077,0.9812398789926263,50.67300068845052,53.62653357795715,12.201604914193844,11.468171866096997,43.16238989666423,0.36360288741710994,0.07366052632498853,22.58635918742897,14.86132408985458,32.87922508789312,26.42599781059521,24.953760698710592,26.678832518198796,7.750525005613916,25.085329073165358,True,True,True,False,True,False,True,True,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.4,6.0,6,6,0.93,1.17,11,0
1.03,1.0017725459647722,0.9803261631639347,0.98020814565384,1.0057589667466398,1.002614002740237,1.0008036943958247,0.9939761101907402,0.9812179377114243,0.9799341144147258,0.978573474728474,0.977950547961246,0.9849805687879704,0.9816678009850872,0.9812345796501261,51.71600014650022,54.672096178158725,12.199936444045022,11.466600452658406,0.1774960869923771,0.36320746630276574,0.07375525933999531,59.98351769986095,50.435388152127516,12.238425504208282,69.2235163870382,24.9222078817183,26.64617889246812,7.740771516144567,53.18656010872825,True,False,False,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,12,0
1.03,1.0017973828198738,0.980320838637884,0.9802082278919062,1.0057722968683898,1.002639246712555,1.0008362017960468,0.9940277754673368,0.98131156249443,0.979885042906582,0.9786583034671947,0.9779016160479941,0.9850955686833194,0.9816445125716615,0.9812165831160469,51.53246471144954,54.48702705301982,12.15144850941749,11.418318460828976,0.17752827873535562,0.3632783944982281,0.07519543132489041,60.012934312015865,50.4630254972284,12.30893609631234,69.21581892892785,24.5976799270953,26.518233591819314,7.598821437492882,52.99862037927648,False,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,13,0
1.03,1.0018213152583462,0.9905693813241108,0.9903149892241714,1.0035500904626027,0.9973099344148034,1.0008377509555826,0.9940775559069072,0.9814017701143164,0.9901068219482708,0.9787490536037731,0.9881291319404937,0.9852098554312115,0.9923527485585557,0.9917901078534708,51.355772106355644,54.3088537061128,12.149765311349004,11.416732800572614,0.17885501668917644,0.36331603099016335,0.0751955477154219,59.99892143600679,50.45199472987368,12.305275473721533,69.20379991733881,24.591350035190562,26.511274336121378,7.596454426341477,52.90838908749197,False,True,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,14,0
1.03,1.0018347850479046,0.9790904603196756,0.978972341207917,1.005761489396653,1.0026178741552656,1.000808341847373,0.9941058787364402,0.9814533309363864,0.9810263211508998,0.9788110254031126,0.981633434919158,0.9852462631949367,0.9804333301694539,0.9799997489824845,51.25556524213872,54.20806737042524,12.194905873715559,11.461862512180588,0.17886162615847415,0.36321325729697457,0.07375764790436107,59.89876000680946,50.442449315443014,12.301972079332948,69.20162757119964,24.904809145829514,26.626772189885617,7.734191581424962,53.05293121627649,False,True,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,15,0
1.03,1.0017768214979326,0.9803534153649034,0.9802354705368902,1.005762334665619,1.0026191715805024,1.0008098994280967,0.9939883411988073,0.9812426811324364,0.9799595728686442,0.9785994173897851,0.9779770601042912,0.9850070426869727,0.9816942907670494,0.9812613771541072,51.67442150361351,54.63271737907248,12.193219720510582,11.46027444855594,0.17750089916507567,0.3632169023492638,0.07375724958350599,59.94831892753461,50.40876228156018,12.227951795123978,69.22319610329774,24.90736489973895,26.62879323213495,7.734447854132926,53.221299287644875,True,False,False,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,16,0
1.03,1.0018241556642886,0.9802654146311557,0.980152866171672,1.0057756721080124,1.0026444270855008,1.0008424207701487,0.9940859760858307,0.9814189689547843,0.9798229484343293,0.97877650049321,0.977823610698128,0.985204441846076,0.9815884439371719,0.9811607838115901,51.32714023196241,54.28192328733717,12.144691326970577,11.411952838684645,0.17753310281905366,0.3633192166918216,0.07519589857286904,59.92887706389962,50.39318221734879,12.22315852252654,69.20971351697025,24.58036972551889,26.49846086650125,7.591704940158748,53.028873937154344,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,17,0
1.03,1.004135765281463,0.980366990980015,0.9802544731401297,1.005776520207422,1.0026457289682507,0.9936250358255588,0.9993698756222331,0.9913565879192519,0.9799135317263237,0.9889989977365038,0.9779146444977537,0.9958807401623364,0.981689690583366,0.9812621529789083,31.768305572894363,34.67512692806083,25.38112573825343,24.667483799314585,0.18079220938492996,20.792030325635285,14.038368496116203,41.88978302721849,49.89864880688595,12.167488932125858,68.46372108738511,36.18203664759057,45.193187458855846,27.288002327875173,32.01740263714261,False,True,True,False,True,True,True,True,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.5333333333333333,8.0,8,8,0.93,1.17,18,0
1.03,1.0019058365483855,0.9803859752943935,0.9802680868766689,1.005764878224788,1.0026230759946513,1.0008145868368923,0.9942823647993212,0.9817950240612724,0.9799753648942752,0.9806095068300288,0.9779768652417288,0.9819569781660432,0.9817262573951508,0.9812935819335481,50.589411388813055,53.54745178067702,12.188145757231778,11.455495629115225,43.16194208034678,0.36362177349030866,0.07366451266941851,22.53782468709741,14.838551549726658,32.900842008751766,26.425777573424803,24.923997388774737,26.643953354941885,7.737838646715782,25.09148525535869,True,True,True,False,True,False,True,True,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.4,6.0,6,6,0.93,1.17,19,0
1.03,1.00182739031929,0.9802115828374292,0.980093690308414,1.0057657284251798,1.0026243812456206,1.0008161539100127,0.9940952332970198,0.9814376977952818,0.97980595750239,0.9787961369694241,0.9778241101052509,0.9852244807542061,0.9815519320344448,0.9811192492989762,51.295575328202645,54.252038659332605,12.186449381919735,11.4538979302041,0.17753674521966298,0.36332688167078586,0.07374655379963943,59.90223768183923,50.37303107534411,12.215233081679733,69.20947139314603,24.569015707987276,26.48524570190706,7.586832644466074,53.05526754309341,True,False,False,True,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,20,0
